"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DPYSL4",0.579875474527577,-0.871588911037638,1.53181450669102,0.131826695570201,0.459121572080276,-4.45180586819414
"RBM34",0.236878265228688,5.01702368092449,1.53171802146577,0.131850484502638,0.459121572080276,-5.24009345821843
"SIRT2",0.180532532275477,4.2958762721424,1.53152356844363,0.131898438314082,0.459121572080276,-5.14308715270824
"DARS-AS1",-0.401644625322082,0.199977534141982,-1.53139351074412,0.131930519444913,0.459121572080276,-4.52167116393062
"ZNF354B",-0.247213637434114,2.67085243996043,-1.53138808252905,0.131931858549666,0.459121572080276,-4.85961438208946
"ADH5",-0.151744905795055,5.82593893306076,-1.53103088351307,0.132020001029544,0.45931553622797,-5.32415148611589
"GNG7",-0.387031621021217,1.5227829514858,-1.53014728021847,0.132238241012019,0.45991388426641,-4.66667470993178
"NPFF",-0.490827710837158,-0.53131702110769,-1.53006871452052,0.132257659774213,0.45991388426641,-4.47142323607046
"MYO19",0.173672973185084,3.23380143672306,1.52994061713495,0.132289325959797,0.45991388426641,-4.96807255038836
"MAP3K7CL",0.258905648773539,1.74827160311214,1.52967665545804,0.132354597415895,0.459962901889371,-4.70123832244861
"ATXN10",-0.177607801941311,4.68440680686241,-1.52962114259195,0.132368327699079,0.459962901889371,-5.19623935283101
"STYXL1",-0.319695255287556,2.49523240033507,-1.52925081827552,0.132459950996632,0.460168467016239,-4.82861472348779
"ABHD5",0.207090492840956,3.55133504807144,1.52899522199838,0.132523218512867,0.460275446998621,-5.024590486312
"EMC7",0.188239703660089,5.86526956560775,1.52856139265477,0.13263065907503,0.460511521797322,-5.33297595174065
"SQOR",-0.181801686622914,4.569409267565,-1.52845842730748,0.132656169288731,0.460511521797322,-5.18328057314569
"TMEM141",-0.228609980226524,4.56007009909723,-1.52824094932747,0.132710063479604,0.460585807972555,-5.17936753650585
"FNDC10",-0.442233425098831,1.15167247919712,-1.52798399387887,0.132773763261934,0.460694080899548,-4.61951456689739
"ZNF180",0.230760562146095,1.95130175347029,1.52747416184832,0.132900223851767,0.461020012940515,-4.74665651583887
"SHLD1",-0.181080071026522,3.76718544803686,-1.52716139777233,0.13297785051088,0.461176426019383,-5.06089069634306
"TRMT112",-0.198010199995663,6.59191316199409,-1.52702011869763,0.133012927203521,0.461185232432169,-5.39106880842762
"EIF4H",0.155298783856106,6.61862613988756,1.52629070611865,0.133194142746792,0.461700606332362,-5.39697059323602
"COPS3",0.178911332607011,4.89202288925834,1.52557298371167,0.133372646035872,0.462206328829449,-5.23268993311372
"PPP2CA",0.223870588068895,6.02223096462705,1.52521773280611,0.133461070291794,0.462399709194792,-5.35182275171405
"FBXO44",0.175500848201861,3.71886258151813,1.52484719147669,0.133553350210701,0.46260635041214,-5.06088978539082
"PSMB6",0.115900758394259,6.50522426566728,1.5244275460616,0.133657920447894,0.462707046907632,-5.39003954916947
"OSGEPL1",-0.34742157694167,2.18944052036995,-1.52437000607117,0.1336722637581,0.462707046907632,-4.78524376707856
"PPCDC",-0.306168283034685,2.11133727913855,-1.52420648142946,0.133713033141959,0.462707046907632,-4.76696667682089
"PHKB",-0.145212746320062,4.62998830579263,-1.52420145768208,0.133714285801701,0.462707046907632,-5.19927893063467
"FLCN",-0.282308994962054,2.80474443001724,-1.52387523952237,0.133795647562233,0.462707046907632,-4.89199747450362
"NANS",0.195594844687326,3.83726633036296,1.52383350546272,0.133806059259704,0.462707046907632,-5.08223596408375
"LRRC7",0.395420261369978,1.24193632190668,1.52381396462013,0.133810934476815,0.462707046907632,-4.6341415864694
"LRRC8C",0.2467807794594,4.80891200856282,1.52362570819713,0.133857909554778,0.462756587812056,-5.22684611420643
"AC097376.3",-0.156497508317784,4.48102150155275,-1.52322226605998,0.133958623547426,0.46299183861527,-5.17960782149731
"CDC73",0.123407438952419,5.85138619050861,1.52190620782864,0.134287579780162,0.464015640127746,-5.34146518347778
"ZNF596",0.432478781054451,0.225189046466344,1.52133637998413,0.13443021093071,0.464141704836812,-4.53065901915728
"HLA-DRB1",0.245720763529956,6.52022234369071,1.52130018358107,0.134439275169714,0.464141704836812,-5.3958869373356
"NELFE",-0.124050650903827,4.96698951212725,-1.52113506664888,0.134480629632814,0.464141704836812,-5.24551472465622
"NGRN",0.173165205704498,5.11559871874146,1.5208907465352,0.134541839560251,0.464141704836812,-5.26722121501369
"SMS",-0.133617656013901,5.21663711727943,-1.52083067579901,0.134556892579599,0.464141704836812,-5.27647847703481
"DENND2C",0.614993354859008,0.0941954005281566,1.52080795461902,0.134562586589362,0.464141704836812,-4.52255460701959
"ATXN7L2",0.323029700224347,0.581907762705849,1.52079774764008,0.134565144557599,0.464141704836812,-4.56243169349123
"ZDHHC11",0.484730531740532,-0.203280405039711,1.52062333266549,0.134608860630982,0.464141704836812,-4.5002130215237
"CEP44",0.181039743681253,3.9759742278756,1.5205837744337,0.134618777238897,0.464141704836812,-5.10882881146859
"ZBTB7A",0.141375973108016,5.97751296667385,1.52033845782007,0.134680287128938,0.464240853542211,-5.35557116716957
"ARAP1",-0.19434493566291,3.11349957876464,-1.51959651510254,0.134866455616196,0.464596852004774,-4.9581686626928
"HEBP1",-0.188037079932634,3.58421631636244,-1.51941669555773,0.134911606816409,0.464596852004774,-5.04100206972119
"NBPF12",0.247168874328062,2.66142343739517,1.5193273082197,0.134934055714295,0.464596852004774,-4.88026402591803
"CHCHD10",-0.118526751683431,6.31833290451102,-1.51903464058831,0.135007577598178,0.464596852004774,-5.38387516370102
"CASTOR1",-0.285746647683804,1.67804295807763,-1.51894423280107,0.135030295645394,0.464596852004774,-4.7084114762643
"PIK3C2A",0.243389195966565,4.37343942668431,1.51878418654827,0.135070520198323,0.464596852004774,-5.17426046501072
"HSD11B1-AS1",-0.433589583703242,0.275064360599074,-1.51864812771556,0.135104723473058,0.464596852004774,-4.53866091421248
"AC091729.3",0.310822969967115,2.3221435770347,1.51863473533851,0.135108090500676,0.464596852004774,-4.81399316052364
"NIN",-0.139206235182618,5.67947989426964,-1.51861510145621,0.135113026849197,0.464596852004774,-5.32858352522733
"RBPJ",0.184703638430911,5.78768636738099,1.51847391255242,0.135148528775288,0.464596852004774,-5.34113149367934
"NBPF11",0.268753197983107,2.36801401761221,1.51836065483235,0.135177012775693,0.464596852004774,-4.82413331377259
"ERMAP",-0.315040097743846,1.00137064250894,-1.51821646578141,0.135213282831998,0.464596852004774,-4.61754425625121
"CBFA2T2",-0.20900277616655,3.62688148053003,-1.51813406749125,0.135234013199257,0.464596852004774,-5.05100349309724
"AP4B1",0.254056457657842,2.45832673394926,1.51810050101873,0.135242458824023,0.464596852004774,-4.83982434696359
"ZNF326",0.224241578219585,6.05772640227513,1.51748514080544,0.135397363348197,0.46491421313076,-5.36633642344371
"NDUFB3",-0.222303504957351,5.44315915011941,-1.51747291456833,0.135400442486509,0.46491421313076,-5.30490886702113
"NDST2",0.173794331713874,3.75240399080248,1.5166580097892,0.135605799264385,0.464928182646067,-5.07968892245365
"SLC23A2",0.205298540342947,2.47406533633299,1.51662098921923,0.135615134363591,0.464928182646067,-4.84442996585486
"EDC4",0.166627729349538,3.17388213633941,1.51652346211143,0.135639729226063,0.464928182646067,-4.97604062997909
"TCERG1",0.175017623648197,5.54518979867437,1.5164826923344,0.135650011799216,0.464928182646067,-5.31981978157953
"ATP5PF",-0.122542654226978,7.213894806348,-1.51646149615456,0.135655357947112,0.464928182646067,-5.44575651904175
"CNTRL",-0.148977075095593,5.96081707137774,-1.51606974265589,0.135754197069285,0.464928182646067,-5.358360483839
"VPS45",-0.2402105883361,3.41245471198695,-1.51599350764723,0.135773437762771,0.464928182646067,-5.01595024527763
"MAP10",-0.405909878437035,0.7424152288027,-1.51581877471239,0.135817546194643,0.464928182646067,-4.59748692767508
"DOCK8-AS1",0.475035631255492,-0.647921061672453,1.51573923590085,0.135837628223057,0.464928182646067,-4.48119019804653
"AC026401.3",0.265256083199495,2.19636621680691,1.51562693077673,0.1358659871399,0.464928182646067,-4.79791271628254
"PAPLN",0.48367549049951,-0.962905318037576,1.51552253721404,0.135892352478184,0.464928182646067,-4.46583212752577
"AC009812.1",0.297960540692049,2.31116453900318,1.51543648623898,0.135914088324503,0.464928182646067,-4.81738940985455
"RAB22A",0.144539522076216,5.04092342934917,1.51539976959004,0.135923363522752,0.464928182646067,-5.26624078011549
"NOL3",-0.420470577291136,-0.0765708923079448,-1.51529069740861,0.135950919826007,0.464928182646067,-4.51354130726093
"KANSL1",0.106427031470186,6.33524857629149,1.51519495882217,0.135975111153442,0.464928182646067,-5.392472914199
"ILF3",0.13452611301982,6.82784099532962,1.5151198455133,0.135994093260267,0.464928182646067,-5.4273510806058
"PLK2",0.431903688931583,1.13572515158469,1.51511446314016,0.135995453536637,0.464928182646067,-4.63055613875707
"DLD",0.205096760823393,4.72500955032526,1.51509826616833,0.135999547030117,0.464928182646067,-5.22739322659399
"PRKAB1",0.221777606285798,2.38625808563849,1.51498672759717,0.136027739059774,0.464928182646067,-4.83161304039069
"RGL1",-0.563216934440934,-0.727482707759821,-1.51449015316908,0.136153307571022,0.46498451670898,-4.47755340769413
"NIPBL",0.132525638084447,6.66650365076871,1.51441701030486,0.136171810953288,0.46498451670898,-5.41765446062366
"CLSTN1",-0.142340221889821,5.22552791078371,-1.51412713567932,0.136245161913426,0.46498451670898,-5.28710066592934
"TUFM",0.135133179643977,6.40713319841268,1.51406825220907,0.136260065845201,0.46498451670898,-5.39836521127094
"SHROOM1",0.579895529198129,0.850362291475211,1.51399146279792,0.136279503877759,0.46498451670898,-4.59872752813397
"ZNF678",-0.276531084159391,2.41507964946878,-1.51397402378827,0.136283918596134,0.46498451670898,-4.83799843886463
"CCDC34",-0.390439525095465,2.38219276453118,-1.51389590191101,0.136303696693113,0.46498451670898,-4.8278015835459
"GNL3",-0.183998336788525,5.05312538883168,-1.51386137410216,0.136312438817342,0.46498451670898,-5.26709188920638
"PPP1R15A",0.31609663739544,8.42760516793588,1.5137546221218,0.136339470258397,0.46498451670898,-5.50232327755701
"MAPK1IP1L",0.268036239998102,6.60290897328422,1.51308773894353,0.13650843304845,0.465331245007286,-5.41485218942575
"AL450344.3",0.558544894030402,-0.918643213944261,1.51302203433397,0.13652508909652,0.465331245007286,-4.47162105369993
"COMMD1",-0.175741582407995,4.55659409971879,-1.51296469755545,0.136539625228256,0.465331245007286,-5.20243298311075
"GPX4",-0.114963463130099,7.67074658195853,-1.51273410837309,0.136598097069255,0.465359114469498,-5.47418511330021
"AC116407.2",0.238736801338295,3.32092793340342,1.51267351028834,0.136613466580188,0.465359114469498,-5.00651844490694
"TADA3",-0.21260763799016,4.90278022155212,-1.51229571329878,0.136709318345771,0.465439269718736,-5.24846941657812
"AC009120.2",-0.296741928074396,1.9099708096761,-1.51215846597235,0.13674415292117,0.465439269718736,-4.75106535789868
"FASTKD1",-0.339987163206013,2.16069290963642,-1.51199065651996,0.136786754016814,0.465439269718736,-4.79522047529032
"CSGALNACT1",-0.193547698572843,4.74729737931927,-1.51198655441452,0.136787795533503,0.465439269718736,-5.23234946115561
"IRAK2",0.367038363384697,0.586958635619,1.5119338206237,0.136801185102882,0.465439269718736,-4.57708582586503
"HDAC8",-0.247320598448474,3.65132483019555,-1.51173136839916,0.136852599163375,0.465502457533399,-5.06231941278243
"GRPEL1",0.172936256305639,5.30793140012052,1.51142058295726,0.13693155502601,0.465659275657068,-5.30174814288644
"ATP11B",0.166529553058597,5.27159969428353,1.51095652683575,0.137049517077809,0.46594863397958,-5.29904636284613
"ZDHHC17",0.158946526848686,4.07351311630729,1.5104055515907,0.137189678602031,0.466090852692668,-5.1393030383636
"AC003102.1",0.213011819804606,3.21050779490484,1.51029264300132,0.137218415253105,0.466090852692668,-4.99082017173002
"HIST1H2AE",0.356051736244704,1.49520208272084,1.51020156217051,0.137241599950303,0.466090852692668,-4.68977942195517
"AC093525.4",-0.537609485171816,-0.208325275709117,-1.51009795289783,0.137267977555415,0.466090852692668,-4.51119537956374
"AL355916.2",0.54302430996523,-0.475434338400833,1.50995874291199,0.137303424990295,0.466090852692668,-4.4951535157184
"OBSCN-AS1",-0.493286853520697,-0.72455811641413,-1.50994085893189,0.137307979366046,0.466090852692668,-4.4828597480641
"USP51",-0.329365988253658,1.78557362323183,-1.5098876419216,0.137321532442824,0.466090852692668,-4.73020978546445
"AP1S3",0.45835460830428,0.127186357509631,1.50969661420946,0.137370191303151,0.466122737578213,-4.53887110730363
"AL450326.1",-0.367536914543198,1.06985163310216,-1.50959257528706,0.137396698010567,0.466122737578213,-4.63088489012248
"LINC01215",0.213316688492919,3.86245369846465,1.50923716148193,0.137487279859301,0.466318426591464,-5.10974801185191
"SEC61B",-0.139695382885824,7.63742071096555,-1.50887651203307,0.137579244554602,0.466518711080605,-5.47838408153587
"TXN2",-0.128913678511288,5.52127269038233,-1.5085211239523,0.137669915394688,0.466714513466709,-5.32686045917762
"HEATR5B",-0.25792916757158,4.07427159315087,-1.50837186962798,0.137708009081497,0.466732023127964,-5.13913746613458
"ECRG4",-0.438643558982121,1.62379550291125,-1.50822562239823,0.137745343395499,0.466746951299978,-4.71072157980426
"RNF215",-0.353922176135474,0.970151477595179,-1.50725107058256,0.1379943343777,0.467397351163793,-4.62303543396513
"TMEM19",-0.20532904857803,2.86586615344112,-1.50713615124049,0.138023718978864,0.467397351163793,-4.92700387947099
"SRD5A1",-0.328552831905566,1.40681081288525,-1.50700799816152,0.138056493272692,0.467397351163793,-4.67915701483018
"PSMD12",0.191203584019183,5.85837733112894,1.50695835545142,0.138069190724058,0.467397351163793,-5.36425201771854
"TMEM230",-0.185682416732757,6.31779360069331,-1.50678795514184,0.138112782214739,0.467433279635079,-5.40040518947269
"C2orf66",0.60720370539866,-1.35724607663419,1.50609915691807,0.138289100635658,0.467686929687807,-4.46285050965011
"LUC7L",0.124864097215143,5.40442016284575,1.50602861716758,0.138307167465456,0.467686929687807,-5.32039626145226
"ALG11",0.221632569895487,3.02694364138744,1.50586348251161,0.138349469521365,0.467686929687807,-4.96310737319047
"CBWD2",-0.236737712725177,2.37450572100558,-1.5055352450018,0.138433583640229,0.467686929687807,-4.83777313791993
"MTMR9",0.158376726032213,3.97236590336822,1.50549961548293,0.138442716499055,0.467686929687807,-5.13243874773243
"C16orf95",-0.424721638363485,0.526347021202424,-1.50549888556285,0.138442903603325,0.467686929687807,-4.58304574052264
"CMTM1",0.40371968258963,0.680683609404485,1.50541464900863,0.138464497752068,0.467686929687807,-4.59182661040139
"HNRNPU",0.109541026669854,8.67393476890485,1.50509379491856,0.138546773589048,0.467686929687807,-5.52315684888681
"BCAS1",0.602696574563884,-1.10143784701981,1.50492701995812,0.138589554607161,0.467686929687807,-4.47446438466402
"MAGT1",-0.141896257659026,4.37041275305281,-1.50485422323612,0.138608231666645,0.467686929687807,-5.18996560864326
"HIST1H2BM",0.574047040730313,-1.30447498356856,1.50471453316015,0.138644076783304,0.467686929687807,-4.46623076590703
"C12orf57",-0.115215482225144,8.69992185104376,-1.50444245485662,0.138713914441033,0.467686929687807,-5.524872772508
"AZIN1",0.144710676723878,5.04741466973081,1.50440637672037,0.138723177151815,0.467686929687807,-5.28230467320353
"KIF13B",0.204072096775386,3.63828148957721,1.50434747405511,0.138738300893086,0.467686929687807,-5.07499736409942
"CRBN",0.140375677253263,7.01318941383934,1.5042752024796,0.138756858998468,0.467686929687807,-5.45419630841381
"TXNDC9",-0.181133934224707,4.21790831124154,-1.50414230260682,0.138790990554645,0.467686929687807,-5.16586426605138
"EGR1",0.47943395177546,1.81334058319907,1.50402634851527,0.138820775508607,0.467686929687807,-4.74934315668827
"OLFM2",-0.505098632586602,0.299886778979963,-1.50400725419868,0.138825680723331,0.467686929687807,-4.56637917980471
"AC092910.3",0.459191375030332,0.0340111324741396,1.50392576361215,0.138846616708876,0.467686929687807,-4.53898167779642
"PSMB2",-0.12840907099315,5.64539692203101,-1.50392173943538,0.138847650636821,0.467686929687807,-5.34606550417981
"ATP5PD",-0.110798136478529,7.42397002211442,-1.50354984529289,0.138943227413278,0.467897672928441,-5.47581270022438
"HSPA9",0.212915353732095,6.92048198341699,1.50316198952549,0.13904296191069,0.468122314043257,-5.45069671775247
"EZH1",0.12772466435855,5.23739668216603,1.50275263287685,0.13914828679365,0.468326696397419,-5.30687790651224
"CDCA7",0.257105775421684,2.64589907773541,1.50263976346752,0.139177338505631,0.468326696397419,-4.89787761716778
"AL138824.1",0.446561551398178,0.519000031742358,1.50250061523405,0.139213160803485,0.468326696397419,-4.57980363962544
"AL023584.2",-0.441062317377023,-0.353999844839048,-1.50230012822514,0.139264787001383,0.468326696397419,-4.51423654505083
"BCAS2",0.281618162790666,6.76521165834566,1.5022842577121,0.139268874369629,0.468326696397419,-5.44123995267993
"HIST2H2BE",0.382921419971141,1.76144955562954,1.50192059815207,0.139362559066882,0.468483608121847,-4.74093207113122
"NGDN",0.182252484406931,5.46523895715876,1.50180192181593,0.139393142859155,0.468483608121847,-5.33262931745657
"KCNC1",-0.48650302824285,0.397186538664777,-1.50171831162983,0.139414693033579,0.468483608121847,-4.56949867067247
"CSGALNACT2",0.192746822341535,5.956506496404,1.50142450156371,0.139490442295722,0.468627051220564,-5.38069279469873
"DDTL",0.595095638557548,-0.350661157981044,1.50121688335774,0.139543989494255,0.468695854761035,-4.51577424263885
"METTL18",-0.234091529869684,3.13716980545492,-1.50053136516982,0.139720908505276,0.469042371908762,-4.98647523874028
"BSG",-0.206554393587041,5.81971350211063,-1.50044594029914,0.139742967468077,0.469042371908762,-5.36592465348314
"AL392172.1",0.220148398390327,2.81451130987564,1.50043252206025,0.139746432663377,0.469042371908762,-4.93108756681518
"PIP5K1C",-0.221703218482469,2.74346937410627,-1.50023150976018,0.139798351270447,0.469105547089802,-4.91411546670225
"ERF",0.265782004582153,2.92225122538198,1.49980126031627,0.139909529939626,0.469318784692038,-4.95113338572185
"DBF4",0.294229667979975,6.1196368611276,1.49972934216947,0.139928120792194,0.469318784692038,-5.39717522813797
"TMEM176A",0.432546955839553,-0.0688499097963995,1.49959378799494,0.139963166890652,0.469325272653915,-4.53249041315481
"CLCN5",-0.453148540021188,-0.208192528468456,-1.49926169918058,0.14004905433703,0.46950219871643,-4.52497712802753
"RER1",-0.165576379153424,5.77880688718028,-1.49907036679916,0.140098557196382,0.469557093805041,-5.3644899523827
"AC093462.1",0.452373173146629,0.712488569839512,1.4987180019173,0.140189759794825,0.469635186561915,-4.6073725914576
"ACY1",-0.406694532566843,1.1327949430467,-1.49868088084748,0.140199370579196,0.469635186561915,-4.65620709665237
"CHD6",0.169502265276199,5.68138302965786,1.49858404696474,0.140224443692095,0.469635186561915,-5.35953082537083
"INO80",0.121540541194627,5.10493396948841,1.49842117694261,0.1402666234978,0.469635186561915,-5.29662128034052
"PTTG1",0.258213698710712,4.66197928444655,1.49834048363511,0.140287525039026,0.469635186561915,-5.24176536081348
"APOO",-0.258765316075438,2.11399573208948,-1.49814268790351,0.140338769410817,0.469695801093014,-4.80170453675619
"PQBP1",-0.141373855221629,5.52604354676057,-1.49783640261563,0.140418150216058,0.469803285779325,-5.34263015883166
"LRBA",0.135204465463948,5.04738901801692,1.49776301626882,0.140437175239664,0.469803285779325,-5.2920357096532
"PTPRK",0.547808674029704,-0.575626782947268,1.49757373909637,0.140486253773743,0.469856574088964,-4.50523832803577
"IL1R1",-0.435061781960462,0.0637269256616118,-1.497225335883,0.140576628337111,0.469908132769183,-4.55859000225817
"ZWILCH",0.357288336968066,1.87130159246848,1.49716459922891,0.140592387923148,0.469908132769183,-4.76873740424273
"SPART",-0.190713636141029,4.41812707241356,-1.49704862117279,0.14062248510706,0.469908132769183,-5.2073662999267
"CSNK2B",-0.13496914908678,6.69277066342748,-1.49700317154203,0.140634281022074,0.469908132769183,-5.4421101617191
"HSD11B1",-0.529825030255598,-0.783431751425199,-1.49674976125567,0.140700065036432,0.470017139247321,-4.50046750726361
"SMAD1",0.488144636321474,-0.290697664860018,1.49661396367902,0.14073532742032,0.470020887653396,-4.52274820986353
"PRTFDC1",0.431470052047558,-0.591607799994544,1.49637363141004,0.140797751347934,0.470020887653396,-4.50836759147106
"EPHB6",-0.206396057325741,4.34775591466143,-1.49636239872263,0.140800669463547,0.470020887653396,-5.19588302862757
"DLAT",-0.208346667644602,2.74009584915155,-1.49618766353196,0.140846069709113,0.470061735826929,-4.91788249765729
"MDS2",-0.490649707918607,2.37683596240703,-1.49599608958102,0.140895858374895,0.47011720729891,-4.8535781244413
"ERMN",0.414900198681838,2.37984906353834,1.49561499232143,0.140994944195313,0.470337100264621,-4.86039138860965
"KIF9",0.338279177876812,1.72771964060383,1.49459338942553,0.141260834569874,0.471113192751387,-4.74392011286329
"RPS27L",-0.120581452872355,6.95118396178371,-1.49417207434329,0.141370604866507,0.471368372942337,-5.46271048739486
"TIMM13",-0.170130725288671,5.13203128503153,-1.49377653072898,0.141473722047657,0.471504989614317,-5.30459051819735
"DUSP4",0.462181073707181,3.95991157524857,1.49364811929195,0.141507211368503,0.471504989614317,-5.14821671215787
"ACTG1",-0.153649516549569,10.0621286280094,-1.49363215687418,0.141511374757959,0.471504989614317,-5.58059851286802
"AP001267.2",0.500717534386895,-0.509598009512156,1.49331977052042,0.141592872282933,0.471647465409535,-4.51479367526805
"AP003068.2",-0.515095823884267,0.299663589564946,-1.49296386496855,0.141685768657729,0.471647465409535,-4.57262499948361
"ZFP69",-0.421756742236182,0.242070439648156,-1.49296317263097,0.141685949414603,0.471647465409535,-4.57108570185817
"C20orf27",-0.216644903987162,4.10630238778002,-1.49293089742893,0.14169437609106,0.471647465409535,-5.16247688198331
"SYNGAP1",-0.189269728416741,3.36935921552988,-1.49281776920072,0.141723915674803,0.471647465409535,-5.0402028997091
"RAD51B",-0.260054262579818,2.59628414514246,-1.49270338252391,0.141753788813646,0.471647465409535,-4.89695315272687
"TMEM87A",0.123361263235109,5.44511364507465,1.49184240837514,0.141978800084923,0.472210125453538,-5.34538603289513
"AC007014.1",0.410698461786097,0.387440229030799,1.49180139057426,0.141989526928389,0.472210125453538,-4.58135295506776
"SACM1L",0.154793165989443,4.40637690945122,1.49163394372845,0.142033323740222,0.472244975532231,-5.21578201098358
"SHC1",0.179495154892472,3.27901849575113,1.49107767808251,0.142178895358862,0.472559855126866,-5.03139596818172
"NAP1L4",-0.113160127669534,6.81954493001565,-1.49101728359097,0.142194707359678,0.472559855126866,-5.45982176007322
"GANC",-0.22949793255954,2.52608493169161,-1.49012180553919,0.14242931746132,0.473161520923553,-4.88781605372549
"UQCR11",-0.113753346378151,7.99006669413238,-1.49007146622894,0.142442515153154,0.473161520923553,-5.52075108169793
"TRAV8-1",-0.542599143992832,-0.828519826789622,-1.48991690430079,0.142483043417888,0.473185252437944,-4.50322158585229
"CD40LG",-0.191617040801923,5.19826786882442,-1.48936056655581,0.142628998312268,0.47320614359641,-5.31937214541243
"MARCH9",-0.157343278335355,5.27412820816497,-1.48927040341083,0.142652663689836,0.47320614359641,-5.32764557333626
"TBPL1",0.19566965405718,4.60082397835241,1.48909747595412,0.142698061138877,0.47320614359641,-5.24751844287484
"IMMP1L",-0.210475322524548,3.6669788270906,-1.48900332323937,0.142722783201627,0.47320614359641,-5.09979114055542
"SMIM20",-0.151702535175671,4.83211797234306,-1.48879315880958,0.142777979148571,0.47320614359641,-5.2745038843721
"C19orf25",-0.152432541022486,4.82131243983118,-1.48871905532308,0.142797445133872,0.47320614359641,-5.27358202959693
"MMACHC",-0.487444501874581,-0.819483052984876,-1.48870587706303,0.142800907104555,0.47320614359641,-4.50887456320171
"MINDY4",0.465192751113203,-0.416988117854824,1.4886889129486,0.142805363728861,0.47320614359641,-4.52300833815473
"UNG",-0.310007273041607,2.58040333509062,-1.48866895089206,0.142810608080133,0.47320614359641,-4.90309173921993
"PLCL1",-0.259357466788402,4.39227637709548,-1.48855236934962,0.142841238955402,0.47320614359641,-5.21521263555369
"SEPTIN1",-0.109481414909179,6.803800598494,-1.48830653138228,0.14290584795294,0.47320614359641,-5.46250200070044
"KDM4D",-0.454844326552564,-0.881088520918383,-1.48827995961438,0.14291283269707,0.47320614359641,-4.50133988393424
"PER1",0.408537052683857,5.54965287671026,1.48823996770156,0.14292334561424,0.47320614359641,-5.36081535054585
"GOLGA6L9",0.496026239679743,-0.0197040647002658,1.48786515223437,0.143021905347787,0.473396765554417,-4.55178755722174
"ARL13B",-0.242688702963331,2.28008388150202,-1.48776702450127,0.143047717431181,0.473396765554417,-4.84677048166649
"ABCD2",-0.321702974247969,2.98317641956704,-1.48644978827784,0.143394567362255,0.474433846356818,-4.9793068473797
"ATP6V0A2",0.169354216149272,4.06942751736499,1.48618774168187,0.143463647714574,0.47455163190347,-5.17272868419624
"POLDIP3",0.162195198167082,4.16086127035824,1.48593929169265,0.143529168027624,0.474657589272874,-5.18674105013111
"GP1BB",-0.420261102846188,0.0275678951599115,-1.48563710407572,0.143608891688753,0.474810457381943,-4.56768846472916
"MCM3",-0.36841846996136,3.19604717023289,-1.48535545107843,0.143683229363296,0.474937241537136,-5.02265966848309
"BOLA1",-0.283719248355971,2.50880256141583,-1.48523793990496,0.143714253488978,0.474937241537136,-4.89676137742582
"AL606807.1",0.516145200877021,-1.15786404458508,1.48509458185749,0.143752108612635,0.474951605472142,-4.49420466330556
"VARS",-0.276042331116403,2.57497215606329,-1.48477489547825,0.14383655335645,0.475119857206788,-4.90375698793506
"SIRT1",0.21103280673851,4.20787176599306,1.48448176223803,0.143914018550474,0.475264981112398,-5.19705217294327
"ST3GAL5",0.199659733874582,4.16806789098897,1.48422494783975,0.143981912977922,0.475378438050097,-5.19099139731681
"CCDC7",-0.191570277304202,4.10658074975022,-1.4838913677189,0.144070139843149,0.475511810217608,-5.1784028902075
"NR2C2AP",-0.182024398910185,3.57526018056263,-1.48373181343529,0.144112354612736,0.475511810217608,-5.08982481003912
"AC073508.3",-0.462210667019542,-0.0361379479252753,-1.48369176149946,0.144122953061581,0.475511810217608,-4.56010984057504
"TRMT5",-0.350504682652838,1.35815064723764,-1.48343050469311,0.144192101322938,0.475629239970055,-4.70235249219665
"TRMT13",-0.279249428441464,3.75714664387108,-1.48318119538617,0.144258111796902,0.475700350581839,-5.12190046104427
"ZNF883",-0.501516354681784,-0.117670115820834,-1.48309559419359,0.144280782217534,0.475700350581839,-4.55449258737398
"FCF1",-0.148219496927162,3.92175835029235,-1.48276143022131,0.144369308348746,0.475792417625536,-5.15073302481085
"KMT2E-AS1",0.157776200395799,4.95177380004191,1.48273677274997,0.144375842261001,0.475792417625536,-5.30045536087349
"FOXO3B",0.441357389222842,-0.163945203709876,1.48253628888615,0.144428976567878,0.475841654356889,-4.54829363663196
"BMPR2",-0.192942249207717,3.13026871164202,-1.48242708393172,0.144457925687717,0.475841654356889,-5.00997838597255
"ELL2",0.462257004278307,3.16248981949546,1.48226170799478,0.144501773882095,0.475845922183409,-5.02515088161472
"PLIN3",-0.163924052858621,3.73949711180612,-1.48216897921106,0.144526364822885,0.475845922183409,-5.11986421283728
"LONP1",0.174791694777612,3.21859560726409,1.48204225848442,0.144559975499575,0.475846050332321,-5.03164190634543
"AC090559.2",0.356776520735942,1.12029879917076,1.48148955049662,0.144706644729569,0.476218245274415,-4.67515425390395
"TRMT2A",-0.222964070154246,3.10832135289947,-1.48119660615087,0.144784429443565,0.476363626493288,-5.01070167594019
"AC016831.1",0.336440871618846,3.94269885380572,1.48069711459532,0.144917134164203,0.476629182750715,-5.16360361737875
"CRELD1",-0.412641952967071,2.42816818786666,-1.48060671025407,0.144941163008269,0.476629182750715,-4.88629003835785
"PPM1B",0.200041944803466,5.47598172365826,1.48051319214947,0.144966022776798,0.476629182750715,-5.36470290107285
